"";"Model";"NoiseLevel";"NoiseType";"Variable";"MAPE";"ErrorType";"PT_type";"Model_ErrorType"
"5082";"GPR";0,2;"Combined";"lai";39,8450476729204;"Training error";17;"GPR Training error"
"5083";"ANN";0,2;"Combined";"lai";36,8551397624891;"Training error";17;"ANN Training error"
"5084";"MTN";0,2;"Combined";"lai";36,910121157554;"Training error";17;"MTN Training error"
"5085";"RFR";0,2;"Inverted";"lai";63,7584365077024;"Training error";17;"RFR Training error"
"5086";"GPR";0,2;"Inverted";"lai";44,5318413825948;"Training error";17;"GPR Training error"
"5087";"ANN";0,2;"Inverted";"lai";42,7393456992704;"Training error";17;"ANN Training error"
"5088";"MTN";0,2;"Inverted";"lai";44,7324487910319;"Training error";17;"MTN Training error"
"5089";"RFR";0,2;"Combined";"cab";34,7550646283528;"Training error";17;"RFR Training error"
"5090";"GPR";0,2;"Combined";"cab";38,6063021054885;"Training error";17;"GPR Training error"
"5091";"ANN";0,2;"Combined";"cab";35,3492441565167;"Training error";17;"ANN Training error"
"5092";"MTN";0,2;"Combined";"cab";35,2166477456794;"Training error";17;"MTN Training error"
"5093";"RFR";0,2;"Inverted";"cab";53,9138874367742;"Training error";17;"RFR Training error"
"5094";"GPR";0,2;"Inverted";"cab";56,585017375113;"Training error";17;"GPR Training error"
"5095";"ANN";0,2;"Inverted";"cab";61,8204922291013;"Training error";17;"ANN Training error"
"5096";"MTN";0,2;"Inverted";"cab";55,4257016503089;"Training error";17;"MTN Training error"
"5097";"RFR";0,2;"Combined";"cw";42,309364837602;"Training error";17;"RFR Training error"
"5098";"GPR";0,2;"Combined";"cw";36,8620212715771;"Training error";17;"GPR Training error"
"5099";"ANN";0,2;"Combined";"cw";39,7636545608009;"Training error";17;"ANN Training error"
"5100";"MTN";0,2;"Combined";"cw";36,5738643973688;"Training error";17;"MTN Training error"
"5101";"RFR";0,2;"Inverted";"cw";44,6106127630328;"Training error";17;"RFR Training error"
"5102";"GPR";0,2;"Inverted";"cw";42,4456996564534;"Training error";17;"GPR Training error"
"5103";"ANN";0,2;"Inverted";"cw";43,157572328512;"Training error";17;"ANN Training error"
"5104";"MTN";0,2;"Inverted";"cw";41,3328017247298;"Training error";17;"MTN Training error"
"5105";"RFR";0,2;"Combined";"cm";40,3079994131814;"Training error";17;"RFR Training error"
"5106";"GPR";0,2;"Combined";"cm";34,5900145842835;"Training error";17;"GPR Training error"
"5107";"ANN";0,2;"Combined";"cm";35,8266426478961;"Training error";17;"ANN Training error"
"5108";"MTN";0,2;"Combined";"cm";35,4976479411524;"Training error";17;"MTN Training error"
"5109";"RFR";0,2;"Inverted";"cm";41,5519927614452;"Training error";17;"RFR Training error"
"5110";"GPR";0,2;"Inverted";"cm";37,7797550908178;"Training error";17;"GPR Training error"
"5111";"ANN";0,2;"Inverted";"cm";42,7998375715079;"Training error";17;"ANN Training error"
"5112";"MTN";0,2;"Inverted";"cm";38,5541587812275;"Training error";17;"MTN Training error"
"5113";"RFR";0,2;"Combined";"lai";50,9101309107607;"Training error";17;"RFR Training error"
"5114";"GPR";0,2;"Combined";"lai";39,754814537982;"Training error";17;"GPR Training error"
"5115";"ANN";0,2;"Combined";"lai";40,4578837140767;"Training error";17;"ANN Training error"
"5116";"MTN";0,2;"Combined";"lai";40,2340669757198;"Training error";17;"MTN Training error"
"5117";"RFR";0,2;"Inverted";"lai";63,4170070607281;"Training error";17;"RFR Training error"
"5118";"GPR";0,2;"Inverted";"lai";44,1639070179762;"Training error";17;"GPR Training error"
"5119";"ANN";0,2;"Inverted";"lai";51,2203182324729;"Training error";17;"ANN Training error"
"5120";"MTN";0,2;"Inverted";"lai";44,5856327023076;"Training error";17;"MTN Training error"
"5121";"RFR";0,25;"Combined";"cab";45,2765610467987;"Training error";17;"RFR Training error"
"5122";"GPR";0,25;"Combined";"cab";49,536475993494;"Training error";17;"GPR Training error"
"5123";"ANN";0,25;"Combined";"cab";50,0834521857189;"Training error";17;"ANN Training error"
"5124";"MTN";0,25;"Combined";"cab";45,3826164246397;"Training error";17;"MTN Training error"
"5125";"RFR";0,25;"Inverted";"cab";63,0403735795775;"Training error";17;"RFR Training error"
"5126";"GPR";0,25;"Inverted";"cab";64,1510675099145;"Training error";17;"GPR Training error"
"5127";"ANN";0,25;"Inverted";"cab";65,2573684082502;"Training error";17;"ANN Training error"
"5128";"MTN";0,25;"Inverted";"cab";65,5273691353655;"Training error";17;"MTN Training error"
"5129";"RFR";0,25;"Combined";"cw";38,8925090646545;"Training error";17;"RFR Training error"
"5130";"GPR";0,25;"Combined";"cw";36,6878816664028;"Training error";17;"GPR Training error"
"5131";"ANN";0,25;"Combined";"cw";36,7485466699667;"Training error";17;"ANN Training error"
"5132";"MTN";0,25;"Combined";"cw";36,465540123405;"Training error";17;"MTN Training error"
"5133";"RFR";0,25;"Inverted";"cw";38,0475225293492;"Training error";17;"RFR Training error"
"5134";"GPR";0,25;"Inverted";"cw";38,7293762029432;"Training error";17;"GPR Training error"
"5135";"ANN";0,25;"Inverted";"cw";42,1937439179091;"Training error";17;"ANN Training error"
"5136";"MTN";0,25;"Inverted";"cw";39,2444934339352;"Training error";17;"MTN Training error"
"5137";"RFR";0,25;"Combined";"cm";40,4620207816144;"Training error";17;"RFR Training error"
"5138";"GPR";0,25;"Combined";"cm";36,4069316920343;"Training error";17;"GPR Training error"
"5139";"ANN";0,25;"Combined";"cm";39,0191944291714;"Training error";17;"ANN Training error"
"5140";"MTN";0,25;"Combined";"cm";36,7946860670774;"Training error";17;"MTN Training error"
"5141";"RFR";0,25;"Inverted";"cm";40,1950895633935;"Training error";17;"RFR Training error"
"5142";"GPR";0,25;"Inverted";"cm";39,0389248395138;"Training error";17;"GPR Training error"
"5143";"ANN";0,25;"Inverted";"cm";46,3984305572495;"Training error";17;"ANN Training error"
"5144";"MTN";0,25;"Inverted";"cm";41,5407866952365;"Training error";17;"MTN Training error"
"5145";"RFR";0,25;"Combined";"lai";68,4994080654929;"Training error";17;"RFR Training error"
"5146";"GPR";0,25;"Combined";"lai";55,9289089183865;"Training error";17;"GPR Training error"
"5147";"ANN";0,25;"Combined";"lai";53,470208969705;"Training error";17;"ANN Training error"
"5148";"MTN";0,25;"Combined";"lai";62,7800828134154;"Training error";17;"MTN Training error"
"5149";"RFR";0,25;"Inverted";"lai";91,1992862808205;"Training error";17;"RFR Training error"
"5150";"GPR";0,25;"Inverted";"lai";60,1109097782858;"Training error";17;"GPR Training error"
"5151";"ANN";0,25;"Inverted";"lai";68,9339800252075;"Training error";17;"ANN Training error"
"5152";"MTN";0,25;"Inverted";"lai";64,1572543478981;"Training error";17;"MTN Training error"
"5153";"RFR";0,25;"Combined";"cab";45,0720412712484;"Training error";17;"RFR Training error"
"5154";"GPR";0,25;"Combined";"cab";49,806751110287;"Training error";17;"GPR Training error"
"5155";"ANN";0,25;"Combined";"cab";45,9721370277846;"Training error";17;"ANN Training error"
"5156";"MTN";0,25;"Combined";"cab";47,8233355963226;"Training error";17;"MTN Training error"
"5157";"RFR";0,25;"Inverted";"cab";62,5469478750149;"Training error";17;"RFR Training error"
"5158";"GPR";0,25;"Inverted";"cab";65,0117559588012;"Training error";17;"GPR Training error"
"5159";"ANN";0,25;"Inverted";"cab";60,7517262640641;"Training error";17;"ANN Training error"
"5160";"MTN";0,25;"Inverted";"cab";68,2761735997384;"Training error";17;"MTN Training error"
"5161";"RFR";0,25;"Combined";"cw";38,8724385056678;"Training error";17;"RFR Training error"
"5162";"GPR";0,25;"Combined";"cw";36,9178430057759;"Training error";17;"GPR Training error"
"5163";"ANN";0,25;"Combined";"cw";38,2823148797584;"Training error";17;"ANN Training error"
"5164";"MTN";0,25;"Combined";"cw";36,1459054485583;"Training error";17;"MTN Training error"
"5165";"RFR";0,25;"Inverted";"cw";38,472811324837;"Training error";17;"RFR Training error"
"5166";"GPR";0,25;"Inverted";"cw";38,8381471995455;"Training error";17;"GPR Training error"
"5167";"ANN";0,25;"Inverted";"cw";39,4453136550158;"Training error";17;"ANN Training error"
"5168";"MTN";0,25;"Inverted";"cw";38,4591270619346;"Training error";17;"MTN Training error"
"5169";"RFR";0,25;"Combined";"cm";40,2999530841712;"Training error";17;"RFR Training error"
"5170";"GPR";0,25;"Combined";"cm";36,3006367530844;"Training error";17;"GPR Training error"
"5171";"ANN";0,25;"Combined";"cm";36,3909350998514;"Training error";17;"ANN Training error"
"5172";"MTN";0,25;"Combined";"cm";38,490616224259;"Training error";17;"MTN Training error"
"5173";"RFR";0,25;"Inverted";"cm";40,7994661484173;"Training error";17;"RFR Training error"
"5174";"GPR";0,25;"Inverted";"cm";38,6266073202756;"Training error";17;"GPR Training error"
"5175";"ANN";0,25;"Inverted";"cm";45,6679856869303;"Training error";17;"ANN Training error"
"5176";"MTN";0,25;"Inverted";"cm";38,9372105389746;"Training error";17;"MTN Training error"
"5177";"RFR";0,25;"Combined";"lai";68,3932427772407;"Training error";17;"RFR Training error"
"5178";"GPR";0,25;"Combined";"lai";54,5453168683415;"Training error";17;"GPR Training error"
"5179";"ANN";0,25;"Combined";"lai";57,1282104811735;"Training error";17;"ANN Training error"
"5180";"MTN";0,25;"Combined";"lai";52,9031764656872;"Training error";17;"MTN Training error"
"5181";"RFR";0,25;"Inverted";"lai";89,8460449472114;"Training error";17;"RFR Training error"
"5182";"GPR";0,25;"Inverted";"lai";60,7315168173839;"Training error";17;"GPR Training error"
"5183";"ANN";0,25;"Inverted";"lai";68,5907607595081;"Training error";17;"ANN Training error"
"5184";"MTN";0,25;"Inverted";"lai";63,4993939893855;"Training error";17;"MTN Training error"
"5185";"RFR";0,25;"Combined";"cab";45,4866212667551;"Training error";17;"RFR Training error"
"5186";"GPR";0,25;"Combined";"cab";49,6205740980218;"Training error";17;"GPR Training error"
"5187";"ANN";0,25;"Combined";"cab";45,1260705610797;"Training error";17;"ANN Training error"
"5188";"MTN";0,25;"Combined";"cab";46,1754278266647;"Training error";17;"MTN Training error"
"5189";"RFR";0,25;"Inverted";"cab";61,9626795835692;"Training error";17;"RFR Training error"
"5190";"GPR";0,25;"Inverted";"cab";64,8766619569621;"Training error";17;"GPR Training error"
"5191";"ANN";0,25;"Inverted";"cab";66,9552126595824;"Training error";17;"ANN Training error"
"5192";"MTN";0,25;"Inverted";"cab";65,2133942674006;"Training error";17;"MTN Training error"
"5193";"RFR";0,25;"Combined";"cw";38,6834978545326;"Training error";17;"RFR Training error"
"5194";"GPR";0,25;"Combined";"cw";36,7705513564601;"Training error";17;"GPR Training error"
"5195";"ANN";0,25;"Combined";"cw";35,3601911104843;"Training error";17;"ANN Training error"
"5196";"MTN";0,25;"Combined";"cw";37,2513390086518;"Training error";17;"MTN Training error"
"5197";"RFR";0,25;"Inverted";"cw";37,7166133630743;"Training error";17;"RFR Training error"
"5198";"GPR";0,25;"Inverted";"cw";38,7439500228887;"Training error";17;"GPR Training error"
"5199";"ANN";0,25;"Inverted";"cw";46,10950163785;"Training error";17;"ANN Training error"
"5200";"MTN";0,25;"Inverted";"cw";38,7455119145575;"Training error";17;"MTN Training error"
"5201";"RFR";0,25;"Combined";"cm";40,3096072468229;"Training error";17;"RFR Training error"
"5202";"GPR";0,25;"Combined";"cm";36,2783665764671;"Training error";17;"GPR Training error"
"5203";"ANN";0,25;"Combined";"cm";36,5790092612624;"Training error";17;"ANN Training error"
"5204";"MTN";0,25;"Combined";"cm";36,8545279338847;"Training error";17;"MTN Training error"
"5205";"RFR";0,25;"Inverted";"cm";40,5610287951313;"Training error";17;"RFR Training error"
"5206";"GPR";0,25;"Inverted";"cm";38,7102483755412;"Training error";17;"GPR Training error"
"5207";"ANN";0,25;"Inverted";"cm";48,8068697289664;"Training error";17;"ANN Training error"
"5208";"MTN";0,25;"Inverted";"cm";38,8568370586678;"Training error";17;"MTN Training error"
"5209";"RFR";0,25;"Combined";"lai";69,0357359424592;"Training error";17;"RFR Training error"
"5210";"GPR";0,25;"Combined";"lai";56,2312542268377;"Training error";17;"GPR Training error"
"5211";"ANN";0,25;"Combined";"lai";58,0117909055402;"Training error";17;"ANN Training error"
"5212";"MTN";0,25;"Combined";"lai";56,7658879956122;"Training error";17;"MTN Training error"
"5213";"RFR";0,25;"Inverted";"lai";90,0755104924058;"Training error";17;"RFR Training error"
"5214";"GPR";0,25;"Inverted";"lai";60,8985661503605;"Training error";17;"GPR Training error"
"5215";"ANN";0,25;"Inverted";"lai";75,0388883088111;"Training error";17;"ANN Training error"
"5216";"MTN";0,25;"Inverted";"lai";61,9012799486042;"Training error";17;"MTN Training error"
"5217";"RFR";0,25;"Combined";"cab";45,3106534860551;"Training error";17;"RFR Training error"
"5218";"GPR";0,25;"Combined";"cab";50,0003417066355;"Training error";17;"GPR Training error"
"5219";"ANN";0,25;"Combined";"cab";49,1430162253842;"Training error";17;"ANN Training error"
"5220";"MTN";0,25;"Combined";"cab";48,0449502776821;"Training error";17;"MTN Training error"
"5221";"RFR";0,25;"Inverted";"cab";63,0447223520545;"Training error";17;"RFR Training error"
"5222";"GPR";0,25;"Inverted";"cab";65,2299103905369;"Training error";17;"GPR Training error"
"5223";"ANN";0,25;"Inverted";"cab";103,246440892949;"Training error";17;"ANN Training error"
"5224";"MTN";0,25;"Inverted";"cab";65,5400922045177;"Training error";17;"MTN Training error"
"5225";"RFR";0,25;"Combined";"cw";38,9518203711467;"Training error";17;"RFR Training error"
"5226";"GPR";0,25;"Combined";"cw";37,1463622209289;"Training error";17;"GPR Training error"
"5227";"ANN";0,25;"Combined";"cw";36,4560360922056;"Training error";17;"ANN Training error"
"5228";"MTN";0,25;"Combined";"cw";37,3253322498453;"Training error";17;"MTN Training error"
"5229";"RFR";0,25;"Inverted";"cw";38,122433593316;"Training error";17;"RFR Training error"
"5230";"GPR";0,25;"Inverted";"cw";38,9618111126097;"Training error";17;"GPR Training error"
"5231";"ANN";0,25;"Inverted";"cw";38,2966619149653;"Training error";17;"ANN Training error"
"5232";"MTN";0,25;"Inverted";"cw";36,956577348847;"Training error";17;"MTN Training error"
"5233";"RFR";0,25;"Combined";"cm";40,1843283687621;"Training error";17;"RFR Training error"
"5234";"GPR";0,25;"Combined";"cm";36,1607821107625;"Training error";17;"GPR Training error"
"5235";"ANN";0,25;"Combined";"cm";37,7358934950279;"Training error";17;"ANN Training error"
"5236";"MTN";0,25;"Combined";"cm";36,7849000289801;"Training error";17;"MTN Training error"
"5237";"RFR";0,25;"Inverted";"cm";40,3335518548993;"Training error";17;"RFR Training error"
"5238";"GPR";0,25;"Inverted";"cm";38,8726537139025;"Training error";17;"GPR Training error"
"5239";"ANN";0,25;"Inverted";"cm";45,8022815387251;"Training error";17;"ANN Training error"
"5240";"MTN";0,25;"Inverted";"cm";39,4648544660007;"Training error";17;"MTN Training error"
"5241";"RFR";0,25;"Combined";"lai";66,8019597747132;"Training error";17;"RFR Training error"
"5242";"GPR";0,25;"Combined";"lai";55,0573365479834;"Training error";17;"GPR Training error"
"5243";"ANN";0,25;"Combined";"lai";57,1624684005267;"Training error";17;"ANN Training error"
"5244";"MTN";0,25;"Combined";"lai";56,583648355303;"Training error";17;"MTN Training error"
"5245";"RFR";0,25;"Inverted";"lai";91,3061567477086;"Training error";17;"RFR Training error"
"5246";"GPR";0,25;"Inverted";"lai";60,4634995318705;"Training error";17;"GPR Training error"
"5247";"ANN";0,25;"Inverted";"lai";74,4458842415986;"Training error";17;"ANN Training error"
"5248";"MTN";0,25;"Inverted";"lai";58,5878010935578;"Training error";17;"MTN Training error"
"5249";"RFR";0,25;"Combined";"cab";44,7267159097608;"Training error";17;"RFR Training error"
"5250";"GPR";0,25;"Combined";"cab";49,3563413717232;"Training error";17;"GPR Training error"
"5251";"ANN";0,25;"Combined";"cab";46,316632455271;"Training error";17;"ANN Training error"
"5252";"MTN";0,25;"Combined";"cab";45,4901212210829;"Training error";17;"MTN Training error"
"5253";"RFR";0,25;"Inverted";"cab";62,220410305541;"Training error";17;"RFR Training error"
"5254";"GPR";0,25;"Inverted";"cab";64,0446236193474;"Training error";17;"GPR Training error"
"5255";"ANN";0,25;"Inverted";"cab";71,5431064283294;"Training error";17;"ANN Training error"
"5256";"MTN";0,25;"Inverted";"cab";66,6764325752637;"Training error";17;"MTN Training error"
"5257";"RFR";0,25;"Combined";"cw";38,6247491174917;"Training error";17;"RFR Training error"
"5258";"GPR";0,25;"Combined";"cw";36,839241820346;"Training error";17;"GPR Training error"
"5259";"ANN";0,25;"Combined";"cw";37,6495104278535;"Training error";17;"ANN Training error"
"5260";"MTN";0,25;"Combined";"cw";36,580869742441;"Training error";17;"MTN Training error"
"5261";"RFR";0,25;"Inverted";"cw";38,6371162779541;"Training error";17;"RFR Training error"
"5262";"GPR";0,25;"Inverted";"cw";39,0651903125445;"Training error";17;"GPR Training error"
"5263";"ANN";0,25;"Inverted";"cw";40,2870235259246;"Training error";17;"ANN Training error"
"5264";"MTN";0,25;"Inverted";"cw";38,6726460852518;"Training error";17;"MTN Training error"
"5265";"RFR";0,25;"Combined";"cm";40,2820514627835;"Training error";17;"RFR Training error"
"5266";"GPR";0,25;"Combined";"cm";36,3176195636884;"Training error";17;"GPR Training error"
"5267";"ANN";0,25;"Combined";"cm";38,163165120743;"Training error";17;"ANN Training error"
